identifier,series,control_symbol,title,contents_dates,start_date,end_date,access_status,location,digitised_status,digitised_pages
868925,A9105,WHOLE SERIES,"Subject list of files in CRS A8911, correspondence files of the Commonwealth Investigation Service",1991 - 1991,1991,1991,Open,Canberra,False,0
