identifier,series,control_symbol,title,contents_dates,start_date,end_date,access_status,location,digitised_status,digitised_pages
852194,A9106,WHOLE SERIES,"Copy of microfilm register for A9108, Microfilm of Investigation Branch, Commonwealth Investigation Service and ASIO files",1968 - 1968,1968,1968,Open,Canberra,False,0
